Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp
5087,Airport,NA,No Cars Available,14-07-2016 19:50:05,NA
5088,Airport,37,Trip Completed,14-07-2016 19:52:54,14-07-2016 21:06:33
5089,City,229,Trip Completed,14-07-2016 19:47:25,14-07-2016 20:46:26
5090,Airport,NA,No Cars Available,14-07-2016 19:47:18,NA
5091,Airport,NA,No Cars Available,14-07-2016 19:49:28,NA
5092,Airport,NA,No Cars Available,14-07-2016 19:47:30,NA
5093,Airport,NA,No Cars Available,14-07-2016 19:52:10,NA
5094,Airport,NA,No Cars Available,14-07-2016 19:54:29,NA
5095,City,164,Trip Completed,14-07-2016 19:48:45,14-07-2016 20:55:36
5096,Airport,118,Trip Completed,14-07-2016 19:52:09,14-07-2016 20:49:12
5097,City,131,Trip Completed,14-07-2016 19:52:18,14-07-2016 20:49:31
5098,Airport,190,Trip Completed,14-07-2016 19:50:28,14-07-2016 20:27:04
5099,Airport,NA,No Cars Available,14-07-2016 19:59:58,NA
5100,Airport,284,Trip Completed,14-07-2016 19:58:08,14-07-2016 20:43:30
5101,City,NA,No Cars Available,14-07-2016 19:56:21,NA
5102,Airport,NA,No Cars Available,14-07-2016 19:53:40,NA
5103,Airport,NA,No Cars Available,14-07-2016 19:56:17,NA
5104,Airport,NA,No Cars Available,14-07-2016 19:58:32,NA
5105,City,182,Trip Completed,14-07-2016 19:59:57,14-07-2016 20:37:28
5106,Airport,NA,No Cars Available,14-07-2016 20:00:55,NA
5107,City,NA,No Cars Available,14-07-2016 19:57:06,NA
5108,City,221,Trip Completed,14-07-2016 20:03:55,14-07-2016 20:30:49
5109,Airport,NA,No Cars Available,14-07-2016 19:59:18,NA
5110,Airport,NA,No Cars Available,14-07-2016 20:02:23,NA
5111,Airport,NA,No Cars Available,14-07-2016 20:03:50,NA
5112,Airport,NA,No Cars Available,14-07-2016 19:59:48,NA
5113,City,NA,No Cars Available,14-07-2016 20:09:49,NA
5114,Airport,NA,No Cars Available,14-07-2016 19:54:10,NA
5115,Airport,112,Trip Completed,14-07-2016 20:03:46,14-07-2016 21:08:12
5116,City,133,Cancelled,14-07-2016 20:08:14,NA
5117,Airport,NA,No Cars Available,14-07-2016 19:59:48,NA
5118,City,NA,No Cars Available,14-07-2016 20:00:48,NA
5119,Airport,NA,No Cars Available,14-07-2016 19:57:52,NA
5120,Airport,NA,No Cars Available,14-07-2016 20:04:55,NA
5121,Airport,NA,No Cars Available,14-07-2016 20:06:35,NA
5122,City,200,Trip Completed,14-07-2016 20:04:32,14-07-2016 20:53:21
5123,Airport,NA,No Cars Available,14-07-2016 20:06:40,NA
5124,Airport,NA,No Cars Available,14-07-2016 20:07:58,NA
5125,Airport,NA,No Cars Available,14-07-2016 20:09:13,NA
5126,Airport,NA,No Cars Available,14-07-2016 20:09:06,NA
5127,Airport,NA,No Cars Available,14-07-2016 20:08:34,NA
5128,Airport,NA,No Cars Available,14-07-2016 20:12:46,NA
5129,Airport,NA,No Cars Available,14-07-2016 20:10:31,NA
5130,Airport,NA,No Cars Available,14-07-2016 20:10:11,NA
5131,City,NA,No Cars Available,14-07-2016 20:13:12,NA
5132,Airport,46,Trip Completed,14-07-2016 20:11:42,14-07-2016 20:40:50
5133,Airport,74,Trip Completed,14-07-2016 20:11:45,14-07-2016 20:45:59
5134,Airport,NA,No Cars Available,14-07-2016 20:13:32,NA
5135,Airport,NA,No Cars Available,14-07-2016 20:16:25,NA
5136,Airport,NA,No Cars Available,14-07-2016 20:20:39,NA
5137,Airport,NA,No Cars Available,14-07-2016 20:13:35,NA
5138,Airport,NA,No Cars Available,14-07-2016 20:12:41,NA
5139,Airport,NA,No Cars Available,14-07-2016 20:15:50,NA
5140,Airport,NA,No Cars Available,14-07-2016 20:14:50,NA
5141,Airport,152,Trip Completed,14-07-2016 20:15:33,14-07-2016 21:00:35
5142,City,22,Trip Completed,14-07-2016 20:17:51,14-07-2016 20:48:58
5143,Airport,NA,No Cars Available,14-07-2016 20:14:35,NA
5144,Airport,105,Trip Completed,14-07-2016 20:21:02,14-07-2016 21:16:51
5145,City,251,Trip Completed,14-07-2016 20:19:57,14-07-2016 21:24:08
5146,Airport,NA,No Cars Available,14-07-2016 20:16:45,NA
5147,Airport,NA,No Cars Available,14-07-2016 20:21:30,NA
5148,Airport,NA,No Cars Available,14-07-2016 20:18:17,NA
5149,City,174,Trip Completed,14-07-2016 20:27:10,14-07-2016 21:26:22
5150,Airport,NA,No Cars Available,14-07-2016 20:26:03,NA
5151,Airport,NA,No Cars Available,14-07-2016 20:19:48,NA
5152,Airport,NA,No Cars Available,14-07-2016 20:23:19,NA
5153,Airport,103,Trip Completed,14-07-2016 20:29:19,14-07-2016 21:38:20
5154,Airport,104,Cancelled,14-07-2016 20:19:26,NA
5155,Airport,NA,No Cars Available,14-07-2016 20:26:22,NA
5156,Airport,NA,No Cars Available,14-07-2016 20:26:14,NA
5157,Airport,NA,No Cars Available,14-07-2016 20:31:56,NA
5158,Airport,NA,No Cars Available,14-07-2016 20:27:10,NA
5159,Airport,NA,No Cars Available,14-07-2016 20:22:44,NA
5160,City,299,Trip Completed,14-07-2016 20:28:32,14-07-2016 21:12:48
5161,Airport,NA,No Cars Available,14-07-2016 20:24:33,NA
5162,Airport,NA,No Cars Available,14-07-2016 20:24:20,NA
5163,Airport,15,Trip Completed,14-07-2016 20:34:30,14-07-2016 21:05:18
5164,City,147,Trip Completed,14-07-2016 20:25:24,14-07-2016 20:54:03
5165,Airport,NA,No Cars Available,14-07-2016 20:30:55,NA
5166,Airport,NA,No Cars Available,14-07-2016 20:34:28,NA
5167,Airport,NA,No Cars Available,14-07-2016 20:33:29,NA
5168,Airport,NA,No Cars Available,14-07-2016 20:33:53,NA
5169,Airport,NA,No Cars Available,14-07-2016 20:31:29,NA
5170,Airport,NA,No Cars Available,14-07-2016 20:29:01,NA
5171,Airport,88,Trip Completed,14-07-2016 20:29:51,14-07-2016 21:35:12
5172,Airport,NA,No Cars Available,14-07-2016 20:37:49,NA
5173,Airport,NA,No Cars Available,14-07-2016 20:33:48,NA
5174,City,155,Trip Completed,14-07-2016 20:29:43,14-07-2016 21:24:38
5175,City,235,Trip Completed,14-07-2016 20:27:44,14-07-2016 21:40:19
5176,City,126,Trip Completed,14-07-2016 20:37:58,14-07-2016 21:38:02
5177,Airport,NA,No Cars Available,14-07-2016 20:33:07,NA
5178,Airport,NA,No Cars Available,14-07-2016 20:35:30,NA
5179,Airport,NA,No Cars Available,14-07-2016 20:37:22,NA
5180,Airport,NA,No Cars Available,14-07-2016 20:36:38,NA
5181,Airport,NA,No Cars Available,14-07-2016 20:39:20,NA
5182,Airport,NA,No Cars Available,14-07-2016 20:38:19,NA
5183,Airport,NA,No Cars Available,14-07-2016 20:34:55,NA
5184,City,84,Trip Completed,14-07-2016 20:42:24,14-07-2016 21:49:56
5185,Airport,177,Trip Completed,14-07-2016 20:35:30,14-07-2016 21:49:35
5186,Airport,NA,No Cars Available,14-07-2016 20:45:34,NA
5187,Airport,NA,No Cars Available,14-07-2016 20:42:36,NA
5188,Airport,NA,No Cars Available,14-07-2016 20:48:19,NA
5189,Airport,NA,No Cars Available,14-07-2016 20:44:16,NA
5190,Airport,NA,No Cars Available,14-07-2016 20:49:42,NA
5191,City,NA,No Cars Available,14-07-2016 20:46:54,NA
5192,Airport,NA,No Cars Available,14-07-2016 20:52:06,NA
5193,Airport,129,Trip Completed,14-07-2016 20:45:13,14-07-2016 21:30:32
5194,City,294,Trip Completed,14-07-2016 20:42:51,14-07-2016 21:26:49
5195,Airport,NA,No Cars Available,14-07-2016 20:50:45,NA
5196,Airport,NA,No Cars Available,14-07-2016 20:48:23,NA
5197,Airport,NA,No Cars Available,14-07-2016 20:50:35,NA
5198,Airport,223,Trip Completed,14-07-2016 20:45:20,14-07-2016 21:38:07
5199,City,36,Trip Completed,14-07-2016 20:50:52,14-07-2016 21:57:39
5200,Airport,179,Trip Completed,14-07-2016 20:48:33,14-07-2016 21:38:17
5201,Airport,NA,No Cars Available,14-07-2016 20:50:20,NA
5202,Airport,1,Cancelled,14-07-2016 20:51:37,NA
5203,Airport,NA,No Cars Available,14-07-2016 20:54:01,NA
5204,City,NA,No Cars Available,14-07-2016 20:53:20,NA
5205,Airport,NA,No Cars Available,14-07-2016 20:56:53,NA
5206,Airport,NA,No Cars Available,14-07-2016 20:54:14,NA
5207,Airport,18,Trip Completed,14-07-2016 20:57:41,14-07-2016 21:56:21
5208,Airport,20,Cancelled,14-07-2016 20:55:57,NA
5209,Airport,171,Trip Completed,14-07-2016 20:58:21,14-07-2016 21:59:37
5210,City,226,Trip Completed,14-07-2016 20:56:31,14-07-2016 22:08:13
5211,Airport,NA,No Cars Available,14-07-2016 20:52:29,NA
5212,Airport,NA,No Cars Available,14-07-2016 20:55:44,NA
5213,Airport,NA,No Cars Available,14-07-2016 21:01:14,NA
5214,Airport,184,Trip Completed,14-07-2016 20:59:09,14-07-2016 21:48:04
5215,Airport,NA,No Cars Available,14-07-2016 20:58:21,NA
5216,Airport,65,Trip Completed,14-07-2016 20:56:47,14-07-2016 21:45:04
5217,City,231,Trip Completed,14-07-2016 20:53:25,14-07-2016 21:39:30
5218,Airport,NA,No Cars Available,14-07-2016 20:56:01,NA
5219,City,124,Trip Completed,14-07-2016 21:00:35,14-07-2016 22:05:19
5220,Airport,NA,No Cars Available,14-07-2016 21:04:06,NA
5221,Airport,134,Cancelled,14-07-2016 21:01:34,NA
5222,Airport,NA,No Cars Available,14-07-2016 21:05:08,NA
5223,Airport,NA,No Cars Available,14-07-2016 21:03:46,NA
5224,City,64,Trip Completed,14-07-2016 21:07:44,14-07-2016 22:19:37
5225,City,178,Cancelled,14-07-2016 21:06:59,NA
5226,Airport,NA,No Cars Available,14-07-2016 21:05:37,NA
5227,Airport,199,Trip Completed,14-07-2016 21:02:35,14-07-2016 22:19:25
5228,Airport,NA,No Cars Available,14-07-2016 21:14:49,NA
5229,Airport,NA,No Cars Available,14-07-2016 21:02:42,NA
5230,Airport,NA,No Cars Available,14-07-2016 21:09:10,NA
5231,Airport,NA,No Cars Available,14-07-2016 21:08:03,NA
5232,Airport,NA,No Cars Available,14-07-2016 21:10:04,NA
5233,City,NA,No Cars Available,14-07-2016 21:11:18,NA
5234,City,27,Trip Completed,14-07-2016 21:09:47,14-07-2016 21:52:37
5235,Airport,49,Trip Completed,14-07-2016 21:08:55,14-07-2016 22:00:26
5236,Airport,NA,No Cars Available,14-07-2016 21:06:40,NA
5237,Airport,NA,No Cars Available,14-07-2016 21:09:26,NA
5238,Airport,NA,No Cars Available,14-07-2016 21:06:15,NA
5239,Airport,NA,No Cars Available,14-07-2016 21:12:36,NA
5240,Airport,NA,No Cars Available,14-07-2016 21:11:16,NA
5241,City,144,Trip Completed,14-07-2016 21:13:16,14-07-2016 21:42:26
5242,Airport,NA,No Cars Available,14-07-2016 21:13:02,NA
5243,City,50,Trip Completed,14-07-2016 21:12:10,14-07-2016 22:15:12
5244,Airport,NA,No Cars Available,14-07-2016 21:18:49,NA
5245,Airport,NA,No Cars Available,14-07-2016 21:17:05,NA
5246,Airport,NA,No Cars Available,14-07-2016 21:13:41,NA
5247,Airport,NA,No Cars Available,14-07-2016 21:18:25,NA
5248,City,183,Cancelled,14-07-2016 21:18:23,NA
5249,Airport,NA,No Cars Available,14-07-2016 21:15:21,NA
5250,Airport,NA,No Cars Available,14-07-2016 21:23:38,NA
5251,Airport,143,Cancelled,14-07-2016 21:17:51,NA
5252,Airport,NA,No Cars Available,14-07-2016 21:22:57,NA
5253,Airport,NA,No Cars Available,14-07-2016 21:23:40,NA
5254,City,3,Trip Completed,14-07-2016 21:23:03,14-07-2016 22:25:19
5255,Airport,295,Trip Completed,14-07-2016 21:19:45,14-07-2016 22:09:36
5256,Airport,NA,No Cars Available,14-07-2016 21:24:01,NA
5257,Airport,NA,No Cars Available,14-07-2016 21:18:16,NA
5258,Airport,NA,No Cars Available,14-07-2016 21:27:13,NA
5259,Airport,NA,No Cars Available,14-07-2016 21:30:20,NA
5260,Airport,NA,No Cars Available,14-07-2016 21:26:42,NA
5261,Airport,NA,No Cars Available,14-07-2016 21:25:25,NA
5262,Airport,NA,No Cars Available,14-07-2016 21:28:54,NA
5263,City,167,Trip Completed,14-07-2016 21:30:34,14-07-2016 21:59:26
5264,Airport,NA,No Cars Available,14-07-2016 21:34:56,NA
5265,Airport,NA,No Cars Available,14-07-2016 21:30:22,NA
5266,Airport,243,Cancelled,14-07-2016 21:26:44,NA
5267,Airport,NA,No Cars Available,14-07-2016 21:28:13,NA
5268,City,24,Trip Completed,14-07-2016 21:29:35,14-07-2016 22:30:11
5269,Airport,NA,No Cars Available,14-07-2016 21:36:33,NA
5270,City,6,Trip Completed,14-07-2016 21:33:55,14-07-2016 22:25:43
5271,City,66,Trip Completed,14-07-2016 21:33:30,14-07-2016 22:21:00
5272,City,164,Cancelled,14-07-2016 21:30:10,NA
5273,Airport,225,Cancelled,14-07-2016 21:29:36,NA
5274,Airport,NA,No Cars Available,14-07-2016 21:40:58,NA
5275,City,157,Trip Completed,14-07-2016 21:38:10,14-07-2016 22:21:52
5276,City,259,Trip Completed,14-07-2016 21:35:46,14-07-2016 22:47:26
5277,Airport,NA,No Cars Available,14-07-2016 21:37:00,NA
5278,Airport,NA,No Cars Available,14-07-2016 21:38:13,NA
5279,Airport,NA,No Cars Available,14-07-2016 21:34:54,NA
5280,Airport,NA,No Cars Available,14-07-2016 21:34:50,NA
5281,Airport,NA,No Cars Available,14-07-2016 21:35:55,NA
5282,Airport,NA,No Cars Available,14-07-2016 21:37:02,NA
5283,Airport,NA,No Cars Available,14-07-2016 21:39:15,NA
5284,City,246,Trip Completed,14-07-2016 21:41:42,14-07-2016 22:45:34
5285,Airport,89,Trip Completed,14-07-2016 21:42:42,14-07-2016 22:12:28
5286,City,272,Trip Completed,14-07-2016 21:40:48,14-07-2016 22:28:36
5287,City,169,Trip Completed,14-07-2016 21:46:45,14-07-2016 22:35:39
5288,Airport,242,Cancelled,14-07-2016 21:42:19,NA
5289,City,13,Trip Completed,14-07-2016 21:43:24,14-07-2016 22:24:13
5290,Airport,153,Cancelled,14-07-2016 21:50:06,NA
5291,Airport,162,Trip Completed,14-07-2016 21:48:06,14-07-2016 22:45:23
5292,Airport,NA,No Cars Available,14-07-2016 21:52:13,NA
5293,Airport,NA,No Cars Available,14-07-2016 21:50:36,NA
5294,City,14,Trip Completed,14-07-2016 21:45:50,14-07-2016 22:16:40
5295,City,298,Trip Completed,14-07-2016 21:48:59,14-07-2016 22:41:48
5296,Airport,NA,No Cars Available,14-07-2016 21:49:15,NA
5297,City,290,Trip Completed,14-07-2016 21:51:46,14-07-2016 22:25:10
5298,Airport,NA,No Cars Available,14-07-2016 21:54:37,NA
5299,Airport,NA,No Cars Available,14-07-2016 21:49:20,NA
5300,Airport,47,Cancelled,14-07-2016 21:52:23,NA
5301,Airport,NA,No Cars Available,14-07-2016 21:48:17,NA
5302,Airport,NA,No Cars Available,14-07-2016 21:53:35,NA
5303,Airport,NA,No Cars Available,14-07-2016 21:54:00,NA
5304,Airport,NA,No Cars Available,14-07-2016 21:56:00,NA
5305,Airport,NA,No Cars Available,14-07-2016 21:56:02,NA
5306,Airport,NA,No Cars Available,14-07-2016 22:01:48,NA
5307,Airport,NA,No Cars Available,14-07-2016 22:03:36,NA
5308,Airport,NA,No Cars Available,14-07-2016 21:58:07,NA
5309,Airport,NA,No Cars Available,14-07-2016 21:58:18,NA
5310,Airport,NA,No Cars Available,14-07-2016 22:04:21,NA
5311,Airport,NA,No Cars Available,14-07-2016 22:00:48,NA
5312,Airport,NA,No Cars Available,14-07-2016 21:58:40,NA
5313,Airport,255,Trip Completed,14-07-2016 22:02:14,14-07-2016 22:44:00
5314,Airport,NA,No Cars Available,14-07-2016 22:05:56,NA
5315,Airport,NA,No Cars Available,14-07-2016 22:05:34,NA
5316,Airport,NA,No Cars Available,14-07-2016 22:06:30,NA
5317,Airport,NA,No Cars Available,14-07-2016 22:09:42,NA
5318,Airport,141,Trip Completed,14-07-2016 22:08:44,14-07-2016 22:58:08
5319,Airport,NA,No Cars Available,14-07-2016 22:08:03,NA
5320,Airport,NA,No Cars Available,14-07-2016 22:13:58,NA
5321,City,102,Trip Completed,14-07-2016 22:09:50,14-07-2016 22:46:06
5322,Airport,NA,No Cars Available,14-07-2016 22:06:23,NA
5323,Airport,NA,No Cars Available,14-07-2016 22:13:46,NA
5324,Airport,NA,No Cars Available,14-07-2016 22:14:46,NA
5325,City,114,Trip Completed,14-07-2016 22:11:41,14-07-2016 23:12:36
5326,City,163,Trip Completed,14-07-2016 22:09:30,14-07-2016 23:13:16
5327,Airport,224,Cancelled,14-07-2016 22:12:35,NA
5328,Airport,110,Trip Completed,14-07-2016 22:10:37,14-07-2016 22:51:25
5329,Airport,NA,No Cars Available,14-07-2016 22:15:42,NA
5330,Airport,NA,No Cars Available,14-07-2016 22:19:56,NA
5331,Airport,NA,No Cars Available,14-07-2016 22:20:30,NA
5332,City,NA,No Cars Available,14-07-2016 22:22:39,NA
5333,Airport,NA,No Cars Available,14-07-2016 22:22:35,NA
5334,City,NA,No Cars Available,14-07-2016 22:23:02,NA
5335,Airport,2,Trip Completed,14-07-2016 22:24:13,14-07-2016 23:18:52
5336,Airport,201,Trip Completed,14-07-2016 22:25:11,14-07-2016 23:41:47
5337,City,205,Trip Completed,14-07-2016 22:21:28,14-07-2016 23:23:40
5338,Airport,222,Trip Completed,14-07-2016 22:27:13,14-07-2016 23:34:06
5339,City,NA,No Cars Available,14-07-2016 22:28:16,NA
5340,Airport,194,Trip Completed,14-07-2016 22:32:15,14-07-2016 23:44:30
5341,City,230,Cancelled,14-07-2016 22:34:33,NA
5342,City,296,Trip Completed,14-07-2016 22:38:38,14-07-2016 23:21:22
5343,City,NA,No Cars Available,14-07-2016 22:35:51,NA
5344,Airport,227,Trip Completed,14-07-2016 22:37:51,14-07-2016 23:35:14
5345,Airport,260,Trip Completed,14-07-2016 22:43:48,14-07-2016 23:40:58
5346,Airport,NA,No Cars Available,14-07-2016 22:46:35,NA
5347,Airport,16,Trip Completed,14-07-2016 22:51:47,14-07-2016 23:53:42
5348,City,40,Trip Completed,14-07-2016 22:50:55,14-07-2016 23:45:17
5349,Airport,72,Trip Completed,14-07-2016 22:55:36,14-07-2016 23:22:32
5350,City,162,Trip Completed,14-07-2016 22:52:35,14-07-2016 23:42:51
5351,City,NA,No Cars Available,14-07-2016 22:54:12,NA
5352,Airport,37,Trip Completed,14-07-2016 23:01:45,14-07-2016 23:45:53
5353,Airport,NA,No Cars Available,14-07-2016 22:54:09,NA
5354,Airport,97,Trip Completed,14-07-2016 23:07:32,15-07-2016 00:01:32
5355,City,NA,No Cars Available,14-07-2016 23:10:05,NA
5356,Airport,NA,No Cars Available,14-07-2016 23:06:44,NA
5357,City,211,Trip Completed,14-07-2016 23:09:23,15-07-2016 00:05:34
5358,Airport,225,Trip Completed,14-07-2016 23:17:20,15-07-2016 00:03:26
5359,City,109,Trip Completed,14-07-2016 23:21:57,15-07-2016 00:24:00
5360,Airport,218,Trip Completed,14-07-2016 23:19:15,14-07-2016 23:58:25
5361,Airport,NA,No Cars Available,14-07-2016 23:22:28,NA
5362,Airport,NA,No Cars Available,14-07-2016 23:22:24,NA
5363,Airport,NA,No Cars Available,14-07-2016 23:19:41,NA
5364,City,234,Trip Completed,14-07-2016 23:24:48,15-07-2016 00:04:20
5365,City,NA,No Cars Available,14-07-2016 23:24:27,NA
5366,Airport,22,Trip Completed,14-07-2016 23:27:22,15-07-2016 00:19:50
5367,Airport,17,Trip Completed,14-07-2016 23:35:34,15-07-2016 00:25:26
5368,City,223,Trip Completed,14-07-2016 23:36:12,15-07-2016 00:27:56
5369,Airport,NA,No Cars Available,14-07-2016 23:39:47,NA
5370,City,123,Trip Completed,14-07-2016 23:43:29,15-07-2016 00:33:38
5371,Airport,NA,No Cars Available,14-07-2016 23:41:09,NA
5372,City,NA,No Cars Available,14-07-2016 23:38:08,NA
5373,City,99,Trip Completed,14-07-2016 23:42:23,15-07-2016 00:17:24
5374,City,199,Trip Completed,14-07-2016 23:40:04,15-07-2016 00:46:22
5375,Airport,NA,No Cars Available,14-07-2016 23:42:27,NA
5376,City,NA,No Cars Available,14-07-2016 23:43:02,NA
5377,City,83,Trip Completed,14-07-2016 23:42:02,15-07-2016 00:39:38
5378,Airport,NA,No Cars Available,14-07-2016 23:52:06,NA
5379,City,154,Trip Completed,14-07-2016 23:51:31,15-07-2016 01:04:40
5380,Airport,104,Trip Completed,14-07-2016 23:50:28,15-07-2016 00:39:55
5381,Airport,298,Trip Completed,14-07-2016 23:56:41,15-07-2016 00:39:24
5382,City,59,Trip Completed,14-07-2016 00:08:01,14-07-2016 00:42:31
5383,City,142,Trip Completed,14-07-2016 00:03:46,14-07-2016 00:34:07
5384,Airport,80,Trip Completed,14-07-2016 00:03:40,14-07-2016 01:03:59
5385,Airport,213,Trip Completed,14-07-2016 00:07:29,14-07-2016 00:44:29
5386,City,NA,No Cars Available,15-07-2016 00:20:52,NA
5387,City,NA,No Cars Available,15-07-2016 00:19:53,NA
5388,Airport,NA,No Cars Available,15-07-2016 00:19:05,NA
5389,Airport,NA,No Cars Available,15-07-2016 00:20:15,NA
5390,Airport,NA,No Cars Available,15-07-2016 00:26:36,NA
5391,City,NA,No Cars Available,15-07-2016 00:26:39,NA
5392,City,245,Trip Completed,15-07-2016 00:29:15,15-07-2016 01:07:49
5393,Airport,NA,No Cars Available,15-07-2016 00:30:35,NA
5394,Airport,64,Trip Completed,15-07-2016 00:47:57,15-07-2016 01:42:51
5395,Airport,NA,No Cars Available,15-07-2016 00:53:01,NA
5396,City,240,Cancelled,15-07-2016 00:54:12,NA
5397,City,NA,No Cars Available,15-07-2016 00:52:01,NA
5398,City,NA,No Cars Available,15-07-2016 01:02:15,NA
5399,City,111,Trip Completed,15-07-2016 00:58:19,15-07-2016 02:16:07
5400,Airport,226,Trip Completed,15-07-2016 01:05:20,15-07-2016 02:04:05
5401,City,NA,No Cars Available,15-07-2016 01:04:28,NA
5402,Airport,87,Trip Completed,15-07-2016 01:06:24,15-07-2016 01:48:20
5403,Airport,NA,No Cars Available,15-07-2016 01:14:00,NA
5404,City,84,Trip Completed,15-07-2016 01:12:58,15-07-2016 02:05:26
5405,Airport,NA,No Cars Available,15-07-2016 01:20:44,NA
5406,City,NA,No Cars Available,15-07-2016 01:27:47,NA
5407,Airport,NA,No Cars Available,15-07-2016 01:31:34,NA
5408,City,NA,No Cars Available,15-07-2016 01:37:01,NA
5409,Airport,72,Trip Completed,15-07-2016 01:36:28,15-07-2016 02:46:45
5410,City,58,Cancelled,15-07-2016 01:45:43,NA
5411,Airport,NA,No Cars Available,15-07-2016 01:43:11,NA
5412,Airport,NA,No Cars Available,15-07-2016 01:49:06,NA
5413,Airport,NA,No Cars Available,15-07-2016 01:50:12,NA
5414,Airport,NA,No Cars Available,15-07-2016 01:51:08,NA
5415,City,NA,No Cars Available,15-07-2016 01:51:17,NA
5416,City,NA,No Cars Available,15-07-2016 01:53:20,NA
5417,Airport,NA,No Cars Available,15-07-2016 01:59:17,NA
5418,City,56,Trip Completed,15-07-2016 02:03:39,15-07-2016 03:13:00
5419,City,191,Trip Completed,15-07-2016 02:01:30,15-07-2016 02:34:12
5420,Airport,NA,No Cars Available,15-07-2016 02:09:15,NA
5421,Airport,243,Trip Completed,15-07-2016 02:08:39,15-07-2016 03:12:36
5422,City,46,Trip Completed,15-07-2016 02:09:09,15-07-2016 03:09:26
5423,City,114,Cancelled,15-07-2016 02:11:10,NA
5424,City,166,Cancelled,15-07-2016 02:13:08,NA
5425,City,23,Trip Completed,15-07-2016 02:23:56,15-07-2016 03:08:35
5426,Airport,NA,No Cars Available,15-07-2016 02:22:32,NA
5427,City,NA,No Cars Available,15-07-2016 02:20:24,NA
5428,Airport,285,Trip Completed,15-07-2016 02:28:34,15-07-2016 03:04:34
5429,Airport,NA,No Cars Available,15-07-2016 02:38:44,NA
5430,City,205,Trip Completed,15-07-2016 02:35:11,15-07-2016 03:25:33
5431,Airport,160,Trip Completed,15-07-2016 02:38:30,15-07-2016 03:23:54
5432,Airport,NA,No Cars Available,15-07-2016 02:42:51,NA
5433,City,NA,No Cars Available,15-07-2016 02:41:29,NA
5434,City,3,Trip Completed,15-07-2016 02:41:38,15-07-2016 03:24:43
5435,City,45,Trip Completed,15-07-2016 02:52:10,15-07-2016 03:43:43
5436,City,NA,No Cars Available,15-07-2016 02:59:38,NA
5437,Airport,281,Trip Completed,15-07-2016 02:59:50,15-07-2016 03:57:34
5438,City,NA,No Cars Available,15-07-2016 02:59:36,NA
5439,City,NA,No Cars Available,15-07-2016 03:13:10,NA
5440,Airport,275,Trip Completed,15-07-2016 03:04:32,15-07-2016 04:04:20
5441,City,NA,No Cars Available,15-07-2016 03:06:28,NA
5442,Airport,NA,No Cars Available,15-07-2016 03:08:38,NA
5443,City,NA,No Cars Available,15-07-2016 03:03:18,NA
5444,City,250,Trip Completed,15-07-2016 03:05:44,15-07-2016 03:48:26
5445,Airport,NA,No Cars Available,15-07-2016 03:07:48,NA
5446,City,NA,No Cars Available,15-07-2016 03:25:23,NA
5447,City,NA,No Cars Available,15-07-2016 03:19:59,NA
5448,Airport,176,Trip Completed,15-07-2016 03:22:27,15-07-2016 04:27:10
5449,City,NA,No Cars Available,15-07-2016 03:18:52,NA
5450,City,NA,No Cars Available,15-07-2016 03:21:40,NA
5451,Airport,NA,No Cars Available,15-07-2016 03:25:14,NA
5452,Airport,NA,No Cars Available,15-07-2016 03:28:06,NA
5453,City,159,Trip Completed,15-07-2016 03:38:02,15-07-2016 04:28:09
5454,Airport,NA,No Cars Available,15-07-2016 03:47:26,NA
5455,City,202,Trip Completed,15-07-2016 03:47:48,15-07-2016 04:53:45
5456,Airport,NA,No Cars Available,15-07-2016 03:45:59,NA
5457,City,63,Trip Completed,15-07-2016 03:56:41,15-07-2016 04:54:26
5458,Airport,NA,No Cars Available,15-07-2016 04:00:41,NA
5459,Airport,NA,No Cars Available,15-07-2016 04:03:50,NA
5460,Airport,152,Trip Completed,15-07-2016 04:06:50,15-07-2016 04:52:36
5461,Airport,NA,No Cars Available,15-07-2016 04:10:18,NA
5462,Airport,NA,No Cars Available,15-07-2016 04:20:15,NA
5463,Airport,NA,No Cars Available,15-07-2016 04:20:46,NA
5464,City,NA,No Cars Available,15-07-2016 04:21:04,NA
5465,Airport,NA,No Cars Available,15-07-2016 04:29:02,NA
5466,Airport,NA,No Cars Available,15-07-2016 04:31:33,NA
5467,City,NA,No Cars Available,15-07-2016 04:42:16,NA
5468,City,NA,No Cars Available,15-07-2016 04:37:39,NA
5469,City,117,Cancelled,15-07-2016 04:42:55,NA
5470,City,233,Trip Completed,15-07-2016 04:45:25,15-07-2016 06:00:45
5471,Airport,17,Trip Completed,15-07-2016 04:48:57,15-07-2016 05:47:13
5472,City,20,Cancelled,15-07-2016 04:49:38,NA
5473,City,50,Cancelled,15-07-2016 04:44:00,NA
5474,City,121,Trip Completed,15-07-2016 04:45:24,15-07-2016 05:52:14
5475,City,135,Cancelled,15-07-2016 04:49:57,NA
5476,Airport,27,Cancelled,15-07-2016 04:45:54,NA
5477,City,27,Cancelled,15-07-2016 04:48:51,NA
5478,Airport,42,Trip Completed,15-07-2016 04:43:40,15-07-2016 05:44:45
5479,City,50,Cancelled,15-07-2016 04:50:42,NA
5480,City,155,Trip Completed,15-07-2016 04:51:02,15-07-2016 06:03:45
5481,City,256,Trip Completed,15-07-2016 04:48:19,15-07-2016 05:31:32
5482,City,NA,No Cars Available,15-07-2016 04:51:13,NA
